time,open,high,low,close,volume
2026-01-28 15:00:00,1.197890,1.197980,1.195090,1.195660,3857.000000
2026-01-28 16:00:00,1.195680,1.197660,1.195170,1.196160,4405.000000
2026-01-28 17:00:00,1.196170,1.196920,1.192230,1.194250,11804.000000
2026-01-28 18:00:00,1.194240,1.195170,1.191750,1.193950,5972.000000
2026-01-28 19:00:00,1.193970,1.194220,1.192710,1.194010,2646.000000
2026-01-28 20:00:00,1.194010,1.194130,1.191350,1.192030,3076.000000
2026-01-28 21:00:00,1.192030,1.194080,1.189460,1.193950,9404.000000
2026-01-28 22:00:00,1.193950,1.194930,1.192850,1.194460,4327.000000
2026-01-28 23:00:00,1.194480,1.195300,1.194070,1.195260,1470.000000
2026-01-29 00:00:00,1.195240,1.195550,1.194990,1.195470,227.000000
2026-01-29 01:00:00,1.195470,1.198000,1.195110,1.197990,2279.000000
2026-01-29 02:00:00,1.197980,1.198420,1.196800,1.197260,3298.000000
2026-01-29 03:00:00,1.197250,1.197250,1.195580,1.196040,3266.000000
2026-01-29 04:00:00,1.196030,1.197470,1.195220,1.197220,2670.000000
2026-01-29 05:00:00,1.197200,1.198590,1.196960,1.198550,2297.000000
2026-01-29 06:00:00,1.198560,1.198960,1.197430,1.198900,2193.000000
2026-01-29 07:00:00,1.198880,1.199260,1.197950,1.198020,1669.000000
2026-01-29 08:00:00,1.198010,1.198800,1.197430,1.198340,2525.000000
2026-01-29 09:00:00,1.198350,1.199540,1.196620,1.197310,3657.000000
2026-01-29 10:00:00,1.197290,1.198480,1.196040,1.196750,4645.000000
2026-01-29 11:00:00,1.196740,1.197320,1.195060,1.195480,3854.000000
2026-01-29 12:00:00,1.195500,1.195700,1.193780,1.194130,3325.000000
2026-01-29 13:00:00,1.194140,1.195210,1.193710,1.194610,2646.000000
2026-01-29 14:00:00,1.194620,1.196140,1.194110,1.196020,2827.000000
2026-01-29 15:00:00,1.196030,1.196990,1.193920,1.195520,5986.000000
2026-01-29 16:00:00,1.195530,1.197040,1.195130,1.196940,6450.000000
2026-01-29 17:00:00,1.196930,1.197150,1.190500,1.192850,15532.000000
2026-01-29 18:00:00,1.192850,1.195160,1.192710,1.194140,8022.000000
2026-01-29 19:00:00,1.194140,1.196040,1.194140,1.195440,7106.000000
2026-01-29 20:00:00,1.195450,1.196350,1.194720,1.195660,4595.000000
2026-01-29 21:00:00,1.195650,1.195960,1.194920,1.195050,2972.000000
2026-01-29 22:00:00,1.195030,1.196740,1.194490,1.196390,2272.000000
2026-01-29 23:00:00,1.196410,1.197050,1.196090,1.196950,1439.000000
