time,open,high,low,close,volume
2025-01-10 05:00:00,1.230400,1.230450,1.229900,1.229960,1839.000000
2025-01-10 06:00:00,1.229960,1.230270,1.229050,1.229220,2267.000000
2025-01-10 07:00:00,1.229230,1.229540,1.227310,1.227470,2452.000000
2025-01-10 08:00:00,1.227480,1.228090,1.226560,1.226700,2557.000000
2025-01-10 09:00:00,1.226710,1.229290,1.226700,1.228960,3407.000000
2025-01-10 10:00:00,1.228970,1.230360,1.228260,1.228730,5130.000000
2025-01-10 11:00:00,1.228710,1.230720,1.228310,1.230100,4398.000000
2025-01-10 12:00:00,1.230110,1.230210,1.228830,1.229430,3624.000000
2025-01-10 13:00:00,1.229430,1.230570,1.228520,1.230140,3523.000000
2025-01-10 14:00:00,1.230140,1.231880,1.229840,1.231500,3676.000000
2025-01-10 15:00:00,1.231490,1.232070,1.219070,1.223040,10019.000000
2025-01-10 16:00:00,1.223030,1.225300,1.221860,1.224230,11325.000000
2025-01-10 17:00:00,1.224210,1.226140,1.222170,1.222870,10946.000000
2025-01-10 18:00:00,1.222860,1.222970,1.219420,1.221110,8484.000000
2025-01-10 19:00:00,1.221100,1.223040,1.220310,1.222080,5973.000000
2025-01-10 20:00:00,1.222080,1.222190,1.220500,1.221230,4907.000000
2025-01-10 21:00:00,1.221240,1.221540,1.220270,1.220900,4464.000000
2025-01-10 22:00:00,1.220900,1.220940,1.220100,1.220760,2912.000000
2025-01-10 23:00:00,1.220760,1.221310,1.220410,1.220600,1656.000000
2025-01-13 00:00:00,1.219430,1.220750,1.219430,1.220590,871.000000
2025-01-13 01:00:00,1.220560,1.220940,1.219880,1.220260,1340.000000
2025-01-13 02:00:00,1.220230,1.220560,1.219180,1.220000,2748.000000
2025-01-13 03:00:00,1.219990,1.220620,1.218750,1.218990,4388.000000
2025-01-13 04:00:00,1.219000,1.219200,1.217940,1.218000,3294.000000
2025-01-13 05:00:00,1.217980,1.218070,1.213660,1.214140,3087.000000
2025-01-13 06:00:00,1.214280,1.215550,1.212470,1.213810,2652.000000
2025-01-13 07:00:00,1.213820,1.214910,1.212900,1.214610,2456.000000
2025-01-13 08:00:00,1.214610,1.215940,1.214030,1.214230,2858.000000
2025-01-13 09:00:00,1.214210,1.215380,1.212200,1.213710,5633.000000
2025-01-13 10:00:00,1.213680,1.217030,1.213490,1.213490,6499.000000
2025-01-13 11:00:00,1.213490,1.214460,1.210030,1.210530,7212.000000
2025-01-13 12:00:00,1.210520,1.213280,1.210490,1.213050,5203.000000
2025-01-13 13:00:00,1.213060,1.213520,1.210820,1.210870,4594.000000
2025-01-13 14:00:00,1.210860,1.213130,1.209860,1.212190,5920.000000
2025-01-13 15:00:00,1.212170,1.215260,1.211030,1.214050,5466.000000
2025-01-13 16:00:00,1.214040,1.215160,1.213130,1.214930,6739.000000
2025-01-13 17:00:00,1.214970,1.215880,1.213710,1.215020,6859.000000
2025-01-13 18:00:00,1.215010,1.216850,1.214160,1.215430,5881.000000
2025-01-13 19:00:00,1.215440,1.217340,1.215440,1.217250,5037.000000
2025-01-13 20:00:00,1.217270,1.218230,1.216230,1.217820,4052.000000
2025-01-13 21:00:00,1.217760,1.217880,1.216290,1.216600,2868.000000
2025-01-13 22:00:00,1.216600,1.217800,1.216460,1.217490,2135.000000
2025-01-13 23:00:00,1.217520,1.220350,1.217490,1.219510,2374.000000
2025-01-14 00:00:00,1.219180,1.224270,1.219180,1.223400,1281.000000
2025-01-14 01:00:00,1.223440,1.224910,1.221580,1.223040,3560.000000
2025-01-14 02:00:00,1.223020,1.223040,1.220600,1.220940,3327.000000
2025-01-14 03:00:00,1.220930,1.221310,1.220320,1.221020,4671.000000
2025-01-14 04:00:00,1.221010,1.221080,1.219090,1.220090,3835.000000
2025-01-14 05:00:00,1.220090,1.221680,1.219890,1.220790,2822.000000
2025-01-14 06:00:00,1.220780,1.221450,1.219990,1.220840,1999.000000
2025-01-14 07:00:00,1.220850,1.221110,1.219610,1.220160,3079.000000
2025-01-14 08:00:00,1.220170,1.221240,1.220090,1.221240,3464.000000
2025-01-14 09:00:00,1.221250,1.222770,1.220320,1.220930,6712.000000
2025-01-14 10:00:00,1.220910,1.224480,1.220590,1.221190,6775.000000
2025-01-14 11:00:00,1.221170,1.221180,1.217490,1.217690,5537.000000
2025-01-14 12:00:00,1.217680,1.218860,1.217290,1.218630,4259.000000
2025-01-14 13:00:00,1.218630,1.219200,1.216920,1.217540,3426.000000
2025-01-14 14:00:00,1.217520,1.217790,1.215390,1.216240,4339.000000
2025-01-14 15:00:00,1.216220,1.218100,1.213650,1.215200,8526.000000
2025-01-14 16:00:00,1.215210,1.217610,1.213980,1.215510,7456.000000
2025-01-14 17:00:00,1.215490,1.220120,1.215480,1.219920,7477.000000
2025-01-14 18:00:00,1.219890,1.221140,1.217560,1.218400,6962.000000
2025-01-14 19:00:00,1.218400,1.218560,1.216690,1.218430,5216.000000
2025-01-14 20:00:00,1.218430,1.220780,1.218240,1.220520,3260.000000
2025-01-14 21:00:00,1.220520,1.220960,1.219470,1.219850,2798.000000
2025-01-14 22:00:00,1.219850,1.220750,1.219380,1.220370,3035.000000
2025-01-14 23:00:00,1.220360,1.221570,1.220320,1.221010,2027.000000
2025-01-15 00:00:00,1.220580,1.221350,1.220340,1.221220,863.000000
2025-01-15 01:00:00,1.221270,1.221370,1.220410,1.220960,1064.000000
2025-01-15 02:00:00,1.220970,1.220970,1.219860,1.220170,2080.000000
2025-01-15 03:00:00,1.220160,1.220830,1.219800,1.219870,2650.000000
2025-01-15 04:00:00,1.219890,1.219910,1.219160,1.219510,2070.000000
2025-01-15 05:00:00,1.219510,1.220300,1.219420,1.220230,2198.000000
2025-01-15 06:00:00,1.220220,1.220330,1.219790,1.220250,1578.000000
2025-01-15 07:00:00,1.220250,1.220670,1.219690,1.219850,2690.000000
2025-01-15 08:00:00,1.219850,1.220410,1.219240,1.219480,2142.000000
2025-01-15 09:00:00,1.219520,1.223990,1.215810,1.223250,8176.000000
2025-01-15 10:00:00,1.223310,1.223900,1.220220,1.220540,6057.000000
2025-01-15 11:00:00,1.220550,1.222470,1.219940,1.221690,4370.000000
2025-01-15 12:00:00,1.221680,1.222950,1.221490,1.222580,3725.000000
2025-01-15 13:00:00,1.222590,1.222940,1.221880,1.222320,3256.000000
2025-01-15 14:00:00,1.222320,1.222360,1.220020,1.221240,3740.000000
2025-01-15 15:00:00,1.221240,1.230500,1.221010,1.229620,8278.000000
2025-01-15 16:00:00,1.229660,1.230470,1.226170,1.226620,8442.000000
2025-01-15 17:00:00,1.226610,1.227470,1.224380,1.225690,7219.000000
2025-01-15 18:00:00,1.225680,1.225820,1.219220,1.221080,7216.000000
2025-01-15 19:00:00,1.221070,1.222670,1.220900,1.221340,4971.000000
2025-01-15 20:00:00,1.221390,1.222840,1.221170,1.222730,3085.000000
2025-01-15 21:00:00,1.222740,1.223060,1.222230,1.222950,2590.000000
2025-01-15 22:00:00,1.222950,1.224390,1.222790,1.224220,2154.000000
2025-01-15 23:00:00,1.224180,1.224360,1.222960,1.222960,1357.000000
2025-01-16 00:00:00,1.223150,1.224160,1.223050,1.223730,1609.000000
2025-01-16 01:00:00,1.223730,1.224200,1.223220,1.224100,1058.000000
2025-01-16 02:00:00,1.224100,1.224680,1.223080,1.224420,2995.000000
2025-01-16 03:00:00,1.224420,1.224470,1.222570,1.222740,4241.000000
2025-01-16 04:00:00,1.222780,1.223250,1.221850,1.222210,3381.000000
2025-01-16 05:00:00,1.222210,1.222550,1.222050,1.222470,1924.000000
2025-01-16 06:00:00,1.222460,1.223000,1.221490,1.221670,1854.000000
2025-01-16 07:00:00,1.221680,1.221760,1.220550,1.220760,2258.000000
2025-01-16 08:00:00,1.220770,1.221960,1.220760,1.221900,2644.000000
2025-01-16 09:00:00,1.221690,1.222550,1.219850,1.221760,4979.000000
2025-01-16 10:00:00,1.221790,1.222230,1.219470,1.220440,5076.000000
2025-01-16 11:00:00,1.220440,1.221130,1.218840,1.219650,4210.000000
2025-01-16 12:00:00,1.219650,1.220860,1.219120,1.220130,3448.000000
2025-01-16 13:00:00,1.220140,1.221150,1.220010,1.220850,3422.000000
2025-01-16 14:00:00,1.220850,1.221070,1.218990,1.219600,4256.000000
2025-01-16 15:00:00,1.219600,1.219920,1.217370,1.219620,7281.000000
2025-01-16 16:00:00,1.219630,1.220140,1.217540,1.219620,7020.000000
2025-01-16 17:00:00,1.219630,1.223770,1.218800,1.223320,9872.000000
2025-01-16 18:00:00,1.223330,1.224710,1.221600,1.224180,7904.000000
2025-01-16 19:00:00,1.224210,1.225920,1.223360,1.223540,5397.000000
2025-01-16 20:00:00,1.223550,1.224530,1.222610,1.223120,3405.000000
2025-01-16 21:00:00,1.223120,1.223990,1.222750,1.223430,3395.000000
2025-01-16 22:00:00,1.223430,1.223510,1.222670,1.222950,2340.000000
2025-01-16 23:00:00,1.222970,1.223750,1.222640,1.223370,1432.000000
2025-01-17 00:00:00,1.223230,1.223950,1.223210,1.223490,687.000000
2025-01-17 01:00:00,1.223550,1.223630,1.223190,1.223360,757.000000
2025-01-17 02:00:00,1.223360,1.223890,1.222990,1.223450,1807.000000
2025-01-17 03:00:00,1.223460,1.223630,1.222820,1.223130,2468.000000
2025-01-17 04:00:00,1.223210,1.224320,1.223100,1.223230,2691.000000
2025-01-17 05:00:00,1.223230,1.223670,1.222800,1.223180,1997.000000
2025-01-17 06:00:00,1.223190,1.223310,1.221730,1.221910,1663.000000
2025-01-17 07:00:00,1.221900,1.222180,1.221110,1.221600,1871.000000
2025-01-17 08:00:00,1.221600,1.221660,1.220480,1.221340,1980.000000
2025-01-17 09:00:00,1.221120,1.221120,1.215940,1.217330,6305.000000
2025-01-17 10:00:00,1.217340,1.219650,1.217340,1.218870,4387.000000
2025-01-17 11:00:00,1.218860,1.219950,1.218270,1.219460,4219.000000
2025-01-17 12:00:00,1.219460,1.220630,1.219460,1.219810,3160.000000
2025-01-17 13:00:00,1.219810,1.221570,1.219180,1.219520,3740.000000
2025-01-17 14:00:00,1.219510,1.219740,1.217980,1.218590,4901.000000
2025-01-17 15:00:00,1.218620,1.219350,1.217430,1.218060,5514.000000
2025-01-17 16:00:00,1.218070,1.219740,1.215990,1.219250,8495.000000
2025-01-17 17:00:00,1.219280,1.222680,1.218900,1.219670,9452.000000
2025-01-17 18:00:00,1.219630,1.219770,1.217460,1.217710,5887.000000
2025-01-17 19:00:00,1.217700,1.218020,1.216680,1.217190,4023.000000
2025-01-17 20:00:00,1.217190,1.218570,1.216480,1.217310,3247.000000
2025-01-17 21:00:00,1.217310,1.217820,1.216340,1.216690,3420.000000
2025-01-17 22:00:00,1.216690,1.217340,1.216420,1.216910,2640.000000
2025-01-17 23:00:00,1.216890,1.216900,1.216210,1.216210,1849.000000
2025-01-20 00:00:00,1.216940,1.217620,1.216700,1.217140,1174.000000
2025-01-20 01:00:00,1.217140,1.217430,1.215930,1.217400,1759.000000
2025-01-20 02:00:00,1.217390,1.218460,1.217370,1.218410,2747.000000
2025-01-20 03:00:00,1.218390,1.219340,1.217490,1.219090,3737.000000
2025-01-20 04:00:00,1.219080,1.219340,1.218460,1.219190,3249.000000
2025-01-20 05:00:00,1.219190,1.220440,1.219150,1.220360,2616.000000
2025-01-20 06:00:00,1.220370,1.220600,1.219940,1.220600,1522.000000
2025-01-20 07:00:00,1.220600,1.221380,1.220390,1.220930,1999.000000
2025-01-20 08:00:00,1.220930,1.222060,1.220190,1.221500,2865.000000
2025-01-20 09:00:00,1.221500,1.221740,1.220650,1.221410,3897.000000
2025-01-20 10:00:00,1.221430,1.221840,1.218760,1.219230,6120.000000
2025-01-20 11:00:00,1.219230,1.219540,1.216420,1.217660,5712.000000
2025-01-20 12:00:00,1.217660,1.219330,1.217660,1.218890,3578.000000
2025-01-20 13:00:00,1.218910,1.220600,1.218840,1.220450,2734.000000
2025-01-20 14:00:00,1.220460,1.220570,1.218670,1.219700,3034.000000
2025-01-20 15:00:00,1.219690,1.229790,1.218430,1.229740,8922.000000
2025-01-20 16:00:00,1.229740,1.232530,1.227390,1.230530,10221.000000
2025-01-20 17:00:00,1.230530,1.231660,1.227270,1.229130,7856.000000
2025-01-20 18:00:00,1.229130,1.230260,1.228510,1.229370,4759.000000
2025-01-20 19:00:00,1.229360,1.230230,1.225470,1.228100,6108.000000
2025-01-20 20:00:00,1.228100,1.230420,1.227760,1.230360,2814.000000
2025-01-20 21:00:00,1.230370,1.233700,1.229880,1.233440,3276.000000
2025-01-20 22:00:00,1.233420,1.234340,1.232270,1.232700,3868.000000
2025-01-20 23:00:00,1.232710,1.232900,1.231650,1.231650,2613.000000
2025-01-21 00:00:00,1.231800,1.232440,1.231430,1.232200,600.000000
2025-01-21 01:00:00,1.232290,1.233760,1.231980,1.233010,4082.000000
2025-01-21 02:00:00,1.233020,1.234380,1.224670,1.225800,7928.000000
2025-01-21 03:00:00,1.225810,1.230390,1.225080,1.227400,10148.000000
2025-01-21 04:00:00,1.227370,1.229360,1.227260,1.228880,6090.000000
2025-01-21 05:00:00,1.228860,1.231060,1.228790,1.229360,3921.000000
2025-01-21 06:00:00,1.229360,1.230780,1.229060,1.229710,2657.000000
2025-01-21 07:00:00,1.229720,1.230020,1.227140,1.227490,2623.000000
2025-01-21 08:00:00,1.227480,1.227830,1.225900,1.226050,3766.000000
2025-01-21 09:00:00,1.226020,1.228540,1.225220,1.226580,5505.000000
2025-01-21 10:00:00,1.226570,1.226850,1.224520,1.225590,6000.000000
2025-01-21 11:00:00,1.225600,1.225890,1.223360,1.224730,5719.000000
2025-01-21 12:00:00,1.224720,1.225590,1.224130,1.224730,6034.000000
2025-01-21 13:00:00,1.224730,1.224890,1.222790,1.223510,5323.000000
2025-01-21 14:00:00,1.223520,1.225010,1.223210,1.224360,5576.000000
2025-01-21 15:00:00,1.224350,1.228010,1.224100,1.227750,6625.000000
2025-01-21 16:00:00,1.227940,1.229430,1.226960,1.227990,8380.000000
2025-01-21 17:00:00,1.227910,1.231180,1.226870,1.229840,8934.000000
2025-01-21 18:00:00,1.229830,1.233070,1.229560,1.232890,5828.000000
2025-01-21 19:00:00,1.232900,1.233430,1.232460,1.232480,4842.000000
2025-01-21 20:00:00,1.232480,1.233860,1.232290,1.233460,3750.000000
2025-01-21 21:00:00,1.233460,1.233600,1.232210,1.232650,3355.000000
2025-01-21 22:00:00,1.232650,1.233850,1.232400,1.233840,3126.000000
2025-01-21 23:00:00,1.233820,1.235880,1.233750,1.234470,1785.000000
2025-01-22 00:00:00,1.234100,1.235100,1.233860,1.234470,1383.000000
2025-01-22 01:00:00,1.234650,1.235000,1.232120,1.233670,3843.000000
2025-01-22 02:00:00,1.233690,1.235260,1.233410,1.234960,4119.000000
2025-01-22 03:00:00,1.234950,1.234990,1.232850,1.233130,4082.000000
2025-01-22 04:00:00,1.233120,1.233820,1.232720,1.233570,3401.000000
2025-01-22 05:00:00,1.233580,1.233660,1.232890,1.233090,2068.000000
2025-01-22 06:00:00,1.233100,1.234530,1.233030,1.234290,1659.000000
2025-01-22 07:00:00,1.234290,1.234700,1.233060,1.234230,2378.000000
