time,open,high,low,close,volume
2025-12-18 02:00:00,4338.750000,4342.780000,4332.880000,4334.670000,9801.000000
2025-12-18 03:00:00,4334.710000,4336.930000,4324.300000,4331.450000,20151.000000
2025-12-18 04:00:00,4331.420000,4337.650000,4329.860000,4333.100000,16304.000000
2025-12-18 05:00:00,4333.040000,4336.650000,4330.740000,4333.070000,14153.000000
2025-12-18 06:00:00,4333.040000,4333.430000,4328.380000,4331.810000,10510.000000
2025-12-18 07:00:00,4331.800000,4337.350000,4330.950000,4333.190000,14575.000000
2025-12-18 08:00:00,4333.210000,4335.880000,4330.600000,4333.800000,17399.000000
2025-12-18 09:00:00,4333.860000,4337.590000,4329.960000,4331.360000,9200.000000
2025-12-18 10:00:00,4331.360000,4332.560000,4321.640000,4326.350000,9117.000000
2025-12-18 11:00:00,4326.030000,4328.450000,4320.690000,4323.450000,9877.000000
2025-12-18 12:00:00,4323.400000,4327.690000,4321.910000,4325.340000,7700.000000
2025-12-18 13:00:00,4325.350000,4328.610000,4324.410000,4325.520000,6386.000000
2025-12-18 14:00:00,4325.560000,4326.540000,4317.180000,4320.720000,8462.000000
2025-12-18 15:00:00,4320.670000,4342.900000,4314.570000,4336.390000,20239.000000
2025-12-18 16:00:00,4336.400000,4341.220000,4308.640000,4328.380000,25703.000000
2025-12-18 17:00:00,4328.400000,4341.400000,4324.920000,4337.940000,24514.000000
2025-12-18 18:00:00,4337.970000,4374.440000,4337.620000,4360.170000,22465.000000
2025-12-18 19:00:00,4360.120000,4363.370000,4322.080000,4333.290000,25850.000000
2025-12-18 20:00:00,4333.330000,4341.110000,4325.530000,4331.680000,18749.000000
2025-12-18 21:00:00,4331.650000,4334.740000,4322.520000,4324.800000,17011.000000
2025-12-18 22:00:00,4324.860000,4338.240000,4324.430000,4334.770000,16967.000000
2025-12-18 23:00:00,4334.540000,4334.540000,4328.380000,4332.580000,5666.000000
2025-12-19 01:00:00,4333.310000,4336.800000,4332.500000,4334.930000,3500.000000
2025-12-19 02:00:00,4334.920000,4335.540000,4325.680000,4326.000000,5568.000000
2025-12-19 03:00:00,4326.020000,4328.340000,4308.980000,4323.110000,17418.000000
2025-12-19 04:00:00,4323.190000,4327.700000,4314.100000,4316.610000,10206.000000
2025-12-19 05:00:00,4316.560000,4322.320000,4312.540000,4317.920000,10336.000000
2025-12-19 06:00:00,4317.920000,4322.790000,4316.790000,4322.580000,8582.000000
2025-12-19 07:00:00,4322.600000,4328.800000,4317.460000,4325.830000,11335.000000
2025-12-19 08:00:00,4325.860000,4329.250000,4321.430000,4326.270000,13610.000000
2025-12-19 09:00:00,4326.140000,4329.430000,4321.380000,4322.420000,9657.000000
2025-12-19 10:00:00,4322.360000,4330.920000,4320.930000,4325.770000,8966.000000
2025-12-19 11:00:00,4325.760000,4333.500000,4324.290000,4329.310000,8850.000000
